id,start_time,origin,destination,kind
1206,321,0,3,Human
1207,320,4,3,Human
1208,319,0,3,Human
1209,325,8,32,Human
1210,319,4,33,Human
1211,320,0,16,Human
1212,322,4,34,Human
1213,326,8,9,Human
1214,324,34,10,Human
1215,330,8,9,Human
1216,333,8,9,Human
1217,331,16,10,Human
1218,335,17,3,Human
1219,338,11,3,Human
1220,332,16,12,Human
1221,339,21,35,Human
1222,341,11,3,Human
1223,332,16,9,Human
1224,339,16,10,Human
1225,338,1,1,Human
1226,342,17,36,Human
1227,345,11,3,Human
1228,339,11,4,Human
1229,344,1,10,Human
1230,343,1,1,Human
1231,346,11,3,Human
1232,351,0,2,Human
1233,345,13,37,Human
1234,352,11,3,Human
1235,350,4,3,Human
1236,349,11,3,Human
1237,357,4,20,Human
1238,357,0,2,Human
1239,360,4,20,Human
1240,355,4,20,Human
1241,357,4,20,Human
1242,366,4,38,Human
1243,362,11,3,Human
1244,367,4,20,Human
1245,369,35,3,Human
1246,376,11,3,Human
1247,375,36,20,Human
1248,378,0,39,Human
1249,374,16,10,Human
1250,377,1,10,Human
1251,381,11,2,Human
1252,385,11,40,Human
1253,377,8,9,Human
1254,384,11,3,Human
1255,383,1,1,Human
1256,383,37,41,Human
1257,383,8,9,Human
1258,389,11,3,Human
1259,387,11,3,Human
1260,382,11,20,Human
1261,390,11,3,Human
1262,387,38,10,Human
1263,398,4,20,Human
1264,393,16,5,Human
1265,398,4,4,Human
1266,396,11,3,Human
1267,394,4,20,Human
1268,396,4,20,Human
1269,397,4,20,Human
1270,406,4,20,Human
1271,416,4,20,Human
1272,411,4,5,Human
1273,411,39,9,Human
1274,416,40,20,Human
1275,410,41,2,Human
1276,414,4,2,Human
1277,421,42,20,Human
1278,414,11,3,Human
1279,427,4,10,Human
1280,427,4,20,Human
1281,419,16,10,Human
1282,424,11,3,Human
1283,426,43,20,Human
1284,429,11,20,Human
1285,439,16,10,Human
1286,431,0,3,Human
1287,439,11,20,Human
1288,445,1,1,Human
1289,451,1,1,Human
1290,447,17,5,Human
1291,445,11,20,Human
1292,445,1,42,Human
1293,453,11,4,Human
1294,456,1,1,Human
1295,453,31,2,Human
1296,451,11,2,Human
1297,454,1,1,Human
1298,460,4,20,Human
1299,456,4,20,Human
1300,454,4,5,Human
1301,463,44,20,Human
1302,465,21,4,Human
1303,467,0,3,Human
1304,462,21,43,Human
1305,467,43,2,Human
1306,474,45,10,Human
1307,475,11,4,Human
1308,484,16,9,Human
1309,482,4,5,Human
1310,487,2,2,Human
1311,479,16,44,Human
1312,485,16,10,Human
1313,492,46,3,Human
1314,486,1,1,Human
1315,492,47,20,Human
1316,494,1,1,Human
1317,501,1,1,Human
1318,495,4,20,Human
1319,509,48,3,Human
1320,505,49,3,Human
1321,508,1,1,Human
1322,507,21,4,Human
1323,512,50,12,Human
1324,512,22,20,Human
1325,518,16,45,Human
1326,515,16,10,Human
1327,521,7,1,Human
1328,524,16,46,Human
1329,517,7,4,Human
1330,523,11,20,Human
1331,526,4,5,Human
1332,528,17,5,Human
1333,524,11,47,Human
1334,530,11,5,Human
1335,530,51,20,Human
1336,537,4,20,Human
1337,529,4,5,Human
1338,540,4,5,Human
1339,533,11,20,Human
1340,536,17,5,Human
1341,551,11,20,Human
1342,551,11,20,Human
1343,548,17,5,Human
1344,554,11,5,Human
1345,556,11,5,Human
1346,554,4,5,Human
1347,556,52,20,Human
1348,560,0,2,Human
1349,561,0,3,Human
1350,568,0,3,Human
1351,566,0,2,Human
1352,571,0,3,Human
1353,574,11,20,Human
1354,576,8,48,Human
1355,574,36,16,Human
1356,590,39,9,Human
1357,594,8,49,Human
1358,591,4,50,Human
1359,599,4,5,Human
1360,601,17,5,Human
1361,602,16,10,Human
1362,601,16,5,Human
1363,603,7,10,Human
1364,615,7,9,Human
1365,606,7,10,Human
1366,608,7,9,Human
1367,616,7,10,Human
1368,615,0,51,Human
1369,614,7,10,Human
1370,612,53,52,Human
1371,617,7,9,Human
1372,623,54,1,Human
1373,630,11,20,Human
1374,641,11,4,Human
1375,644,55,20,Human
1376,642,17,5,Human
1377,656,56,10,Human
1378,654,57,15,Human
1379,663,0,53,Human
1380,663,7,10,Human
1381,672,0,2,Human
1382,677,24,54,Human
1383,673,58,3,Human
1384,673,7,10,Human
1385,676,4,40,Human
1386,671,8,10,Human
1387,679,7,10,Human
1388,679,7,9,Human
1389,684,0,3,Human
1390,676,7,55,Human
1391,679,13,56,Human
1392,683,0,3,Human
1393,675,0,3,Human
1394,683,8,10,Human
1395,682,1,57,Human
1396,687,7,10,Human
1397,682,59,10,Human
1398,684,7,10,Human
1399,691,17,5,Human
1400,693,7,4,Human
1401,693,7,9,Human
1402,693,7,58,Human
1403,693,47,2,Human
1404,693,60,5,Human
1405,693,7,10,Human
1406,691,22,9,Human
1407,698,7,9,Human
1408,692,7,9,Human
1409,696,7,9,Human
1410,711,0,3,Human
1411,710,7,9,Human
1412,711,7,10,Human
1413,713,7,10,Human
1414,714,17,5,Human
1415,713,61,2,Human
1416,726,62,2,Human
1417,722,11,3,Human
1418,723,63,5,Human
1419,731,64,1,Human
1420,733,0,59,Human
1421,737,11,3,Human
1422,736,65,2,Human
1423,734,66,1,Human
1424,743,16,12,Human
1425,742,4,5,Human
1426,742,67,5,Human
1427,746,68,2,Human
1428,751,69,12,Human
1429,750,70,3,Human
1430,755,16,5,Human
1431,756,32,5,Human
1432,765,17,5,Human
1433,772,7,4,Human
1434,767,7,9,Human
1435,769,7,4,Human
1436,770,7,9,Human
1437,780,0,5,Human
1438,773,4,4,Human
1439,773,7,4,Human
1440,775,0,2,Human
1441,779,7,10,Human
1442,781,0,3,Human
1443,784,7,9,Human
1444,777,11,60,Human
1445,779,0,5,Human
1446,775,7,9,Human
1447,782,1,10,Human
1448,780,1,4,Human
1449,782,7,4,Human
1450,780,4,4,Human
1451,787,7,10,Human
1452,787,7,4,Human
1453,784,0,23,Human
1454,783,7,10,Human
1455,788,11,3,Human
1456,798,0,2,Human
1457,799,0,5,Human
1458,793,11,3,Human
1459,792,0,5,Human
1460,798,0,3,Human
1461,802,8,16,Human
1462,801,0,5,Human
1463,807,0,5,Human
1464,799,0,5,Human
1465,798,1,1,Human
1466,803,0,5,Human
1467,804,0,3,Human
1468,805,0,5,Human
1469,809,0,5,Human
1470,808,0,2,Human
1471,819,1,10,Human
1472,814,1,1,Human
1473,812,17,5,Human
1474,815,71,2,Human
1475,821,1,1,Human
1476,821,17,5,Human
1477,815,0,2,Human
1478,816,4,20,Human
1479,818,1,10,Human
1480,821,0,61,Human
1481,827,0,62,Human
1482,837,72,20,Human
1483,838,73,2,Human
1484,837,8,63,Human
1485,849,17,5,Human
1486,852,64,64,Human
1487,856,4,20,Human
1488,850,4,4,Human
1489,861,8,65,Human
1490,859,4,3,Human
1491,862,1,1,Human
1492,858,17,5,Human
1493,860,13,39,Human
1494,863,7,9,Human
1495,865,74,10,Human
1496,857,1,10,Human
1497,867,1,10,Human
1498,861,1,1,Human
1499,867,75,1,Human
1500,867,7,1,Human
1501,874,1,1,Human
1502,877,7,66,Human
1503,878,21,39,Human
1504,875,4,2,Human
1505,878,1,1,Human
1506,878,4,4,Human
1507,883,4,12,Human
1508,889,67,67,Human
1509,882,17,5,Human
1510,887,1,10,Human
1511,888,8,68,Human
1512,894,1,10,Human
1513,888,1,1,Human
1514,890,8,0,Human
1515,892,1,1,Human
1516,900,0,4,Human
1517,897,11,69,Human
1518,893,8,70,Human
1519,895,1,1,Human
1520,898,0,5,Human
1521,896,4,5,Human
1522,896,0,5,Human
1523,903,76,20,Human
1524,895,1,1,Human
1525,901,4,5,Human
1526,897,77,10,Human
1527,905,0,52,Human
1528,902,0,12,Human
1529,902,0,5,Human
1530,908,0,2,Human
1531,904,0,2,Human
1532,904,4,5,Human
1533,906,4,5,Human
1534,902,0,2,Human
1535,906,4,5,Human
1536,914,0,5,Human
1537,909,0,3,Human
1538,911,1,10,Human
1539,912,0,5,Human
1540,922,1,1,Human
1541,920,0,5,Human
1542,916,16,71,Human
1543,927,0,3,Human
1544,918,0,5,Human
1545,920,0,72,Human
1546,926,0,12,Human
1547,934,0,5,Human
1548,935,78,5,Human
1549,932,24,10,Human
1550,933,0,3,Human
1551,936,1,73,Human
1552,946,79,1,Human
1553,946,80,3,Human
1554,947,81,2,Human
1555,952,1,1,Human
1556,952,1,74,Human
1557,952,1,10,Human
1558,952,1,10,Human
1559,955,4,5,Human
1560,960,1,75,Human
1561,963,1,1,Human
1562,968,1,1,Human
1563,973,1,1,Human
1564,966,4,5,Human
1565,973,1,1,Human
1566,970,11,3,Human
1567,978,1,1,Human
1568,979,0,2,Human
1569,979,82,1,Human
1570,980,11,3,Human
1571,985,55,5,Human
1572,980,4,5,Human
1573,983,11,2,Human
1574,985,0,3,Human
1575,988,11,5,Human
1576,999,11,3,Human
1577,995,11,4,Human
1578,1003,1,10,Human
1579,1000,11,5,Human
1580,1004,4,5,Human
1581,1004,11,5,Human
1582,1004,1,1,Human
1583,1003,83,1,Human
1584,1003,1,10,Human
1585,1003,11,5,Human
1586,1005,11,5,Human
1587,1011,11,5,Human
1588,1005,0,2,Human
1589,1008,0,2,Human
1590,1009,11,55,Human
1591,1008,0,2,Human
1592,1009,17,3,Human
1593,1014,4,76,Human
1594,1024,84,1,Human
1595,1018,0,77,Human
1596,1023,16,5,Human
1597,1028,11,2,Human
1598,1035,4,52,Human
1599,1042,1,10,Human
1600,1046,1,10,Human
1601,1043,1,1,Human
1602,1046,1,1,Human
1603,1045,4,5,Human
1604,1053,1,10,Human
1605,1054,8,78,Human
1606,1056,4,5,Human
1607,1058,85,2,Human
1608,1053,1,1,Human
1609,1051,11,5,Human
1610,1052,1,10,Human
1611,1056,1,1,Human
1612,1064,21,79,Human
1613,1059,86,3,Human
1614,1066,1,10,Human
1615,1066,21,80,Human
1616,1068,1,1,Human
1617,1062,7,1,Human
1618,1063,1,81,Human
1619,1064,11,5,Human
1620,1066,0,3,Human
1621,1070,7,1,Human
1622,1068,51,3,Human
1623,1080,13,82,Human
1624,1070,17,16,Human
1625,1082,4,5,Human
1626,1082,13,4,Human
1627,1076,4,5,Human
1628,1085,4,12,Human
1629,1088,4,2,Human
1630,1080,4,3,Human
1631,1087,87,5,Human
1632,1093,17,5,Human
1633,1094,88,5,Human
1634,1094,4,3,Human
1635,1091,11,3,Human
1636,1093,11,83,Human
1637,1095,11,3,Human
1638,1105,11,3,Human
1639,1107,1,10,Human
1640,1108,89,2,Human
1641,1106,1,1,Human
1642,1110,90,9,Human
1643,1106,17,5,Human
1644,1118,16,30,Human
1645,1113,91,1,Human
1646,1116,4,3,Human
1647,1123,92,2,Human
1648,1120,4,3,Human
1649,1120,4,3,Human
1650,1121,0,2,Human
1651,1121,4,84,Human
1652,1131,4,85,Human
1653,1126,0,3,Human
1654,1128,17,20,Human
1655,1135,11,3,Human
1656,1135,17,86,Human
1657,1139,93,2,Human
1658,1143,4,2,Human
1659,1140,27,2,Human
1660,1136,16,87,Human
1661,1147,11,3,Human
1662,1153,94,3,Human
1663,1156,4,3,Human
1664,1151,4,3,Human
1665,1156,16,9,Human
1666,1154,0,12,Human
1667,1158,4,3,Human
1668,1154,16,9,Human
1669,1162,11,3,Human
1670,1159,95,1,Human
1671,1164,4,88,Human
1672,1167,0,3,Human
1673,1170,96,3,Human
1674,1168,51,3,Human
1675,1172,97,3,Human
1676,1172,53,9,Human
1677,1172,4,3,Human
1678,1171,11,4,Human
1679,1180,11,2,Human
1680,1177,4,3,Human
1681,1176,4,76,Human
1682,1181,11,2,Human
1683,1185,0,3,Human
1684,1189,4,3,Human
1685,1189,11,3,Human
1686,1200,17,3,Human
1687,1196,17,3,Human
1688,1203,11,2,Human
1689,1206,98,9,Human
1690,1211,64,20,Human
1691,1206,4,3,Human
1692,1215,7,9,Human
1693,1211,11,65,Human
1694,1209,7,9,Human
1695,1210,7,9,Human
1696,1214,7,1,Human
1697,1219,7,10,Human
1698,1223,7,9,Human
1699,1217,4,12,Human
1700,1218,6,5,Human
1701,1220,7,9,Human
1702,1228,7,9,Human
1703,1220,8,89,Human
1704,1228,7,10,Human
1705,1226,4,3,Human
1706,1227,7,9,Human
1707,1226,7,90,Human
1708,1229,4,3,Human
1709,1237,7,4,Human
1710,1238,7,91,Human
1711,1241,4,3,Human
1712,1239,4,3,Human
1713,1236,11,3,Human
1714,1242,0,12,Human
1715,1248,99,10,Human
1716,1243,100,10,Human
1717,1242,49,3,Human
1718,1244,7,10,Human
1719,1244,11,3,Human
1720,1248,16,9,Human
1721,1249,24,10,Human
1722,1248,11,3,Human
1723,1248,7,10,Human
1724,1243,7,9,Human
1725,1250,0,92,Human
1726,1254,0,2,Human
1727,1259,0,2,Human
1728,1261,0,2,Human
1729,1263,0,93,Human
1730,1260,11,2,Human
1731,1268,4,3,Human
1732,1269,0,3,Human
1733,1277,4,3,Human
1734,1280,4,3,Human
1735,1273,0,3,Human
1736,1280,11,3,Human
1737,1287,11,3,Human
1738,1290,4,20,Human
1739,1283,101,22,Human
1740,1294,1,1,Human
1741,1295,16,94,Human
1742,1295,16,3,Human
1743,1294,4,20,Human
1744,1301,7,4,Human
1745,1300,7,77,Human
1746,1297,11,3,Human
1747,1300,4,20,Human
1748,1302,7,10,Human
1749,1306,7,9,Human
1750,1306,16,18,Human
1751,1302,7,9,Human
1752,1314,11,4,Human
1753,1307,7,4,Human
1754,1309,4,89,Human
1755,1308,64,10,Human
1756,1317,8,95,Human
1757,1318,11,2,Human
1758,1314,7,10,Human
1759,1316,8,2,Human
1760,1312,7,10,Human
1761,1322,11,2,Human
1762,1321,7,9,Human
1763,1316,11,3,Human
1764,1321,8,96,Human
1765,1323,7,9,Human
1766,1323,11,3,Human
1767,1327,7,9,Human
1768,1330,17,3,Human
1769,1327,7,9,Human
1770,1331,11,3,Human
1771,1333,7,10,Human
1772,1332,17,5,Human
1773,1330,7,9,Human
1774,1333,7,9,Human
1775,1333,16,10,Human
1776,1336,11,3,Human
1777,1342,7,10,Human
1778,1343,102,3,Human
1779,1336,4,20,Human
1780,1342,7,9,Human
1781,1338,7,9,Human
1782,1338,4,20,Human
1783,1347,17,5,Human
1784,1345,4,20,Human
1785,1347,73,5,Human
1786,1354,17,5,Human
1787,1359,103,9,Human
1788,1351,17,5,Human
1789,1359,17,16,Human
1790,1357,0,3,Human
1791,1361,104,5,Human
1792,1369,10,5,Human
1793,1372,8,10,Human
1794,1380,4,20,Human
1795,1376,8,9,Human
1796,1378,16,4,Human
1797,1381,8,2,Human
1798,1379,0,0,Human
1799,1384,8,97,Human
1800,1381,4,20,Human
1801,1382,8,10,Human
1802,1386,0,98,Human
1803,1376,11,20,Human
1804,1379,8,9,Human
1805,1383,8,9,Human
1806,1388,11,20,Human
1807,1383,7,9,Human
1808,1390,0,2,Human
1809,1382,0,2,Human
1810,1383,11,20,Human
1811,1387,0,3,Human
1812,1384,7,9,Human
1813,1388,4,4,Human
1814,1395,0,3,Human
1815,1386,7,10,Human
1816,1397,4,55,Human
1817,1398,7,10,Human
1818,1400,8,9,Human
1819,1394,7,9,Human
1820,1399,17,3,Human
1821,1405,8,10,Human
1822,1401,7,10,Human
1823,1409,8,99,Human
1824,1403,0,2,Human
1825,1400,7,10,Human
1826,1406,8,9,Human
1827,1408,7,10,Human
1828,1404,105,1,Human
1829,1413,7,10,Human
1830,1411,106,5,Human
1831,1416,8,2,Human
1832,1407,7,9,Human
1833,1415,7,9,Human
1834,1413,11,20,Human
1835,1415,50,9,Human
1836,1414,7,9,Human
1837,1421,16,9,Human
1838,1413,11,2,Human
1839,1420,7,10,Human
1840,1416,7,9,Human
1841,1414,107,20,Human
1842,1421,4,20,Human
1843,1424,7,9,Human
1844,1416,11,20,Human
1845,1427,7,100,Human
1846,1421,7,10,Human
1847,1428,16,4,Human
1848,1423,7,9,Human
1849,1431,11,20,Human
1850,1425,108,4,Human
1851,1429,7,9,Human
1852,1431,11,20,Human
1853,1429,4,20,Human
1854,1435,49,2,Human
1855,1430,4,20,Human
1856,1440,1,10,Human
1857,1440,11,20,Human
1858,1433,1,1,Human
1859,1440,11,20,Human
1860,1447,17,5,Human
1861,1445,11,2,Human
1862,1442,11,20,Human
1863,1444,1,1,Human
1864,1451,1,1,Human
1865,1450,11,20,Human
1866,1447,11,20,Human
1867,1457,11,2,Human
1868,1455,4,20,Human
1869,1458,4,20,Human
1870,1457,11,20,Human
1871,1462,4,20,Human
1872,1454,11,4,Human
1873,1464,1,10,Human
1874,1464,8,9,Human
1875,1462,11,20,Human
1876,1466,8,10,Human
1877,1471,8,10,Human
1878,1471,8,10,Human
1879,1470,11,20,Human
1880,1474,8,9,Human
1881,1474,11,20,Human
1882,1466,1,1,Human
1883,1469,19,3,Human
1884,1475,0,3,Human
1885,1479,0,2,Human
1886,1477,1,1,Human
1887,1482,0,2,Human
1888,1482,0,3,Human
1889,1482,49,9,Human
1890,1485,109,20,Human
1891,1491,8,9,Human
1892,1486,7,10,Human
1893,1483,0,101,Human
1894,1493,32,2,Human
1895,1486,0,2,Human
1896,1486,7,10,Human
1897,1492,0,102,Human
1898,1497,0,2,Human
1899,1492,1,1,Human
1900,1496,0,12,Human
1901,1503,8,9,Human
1902,1503,110,10,Human
1903,1498,7,10,Human
1904,1506,17,5,Human
1905,1505,7,10,Human
1906,1498,16,10,Human
1907,1503,17,5,Human
1908,1504,17,5,Human
1909,1519,11,20,Human
1910,1512,37,81,Human
1911,1519,1,1,Human
1912,1514,1,10,Human
1913,1520,4,20,Human
1914,1519,11,20,Human
1915,1524,1,10,Human
1916,1522,11,20,Human
1917,1524,1,1,Human
1918,1523,11,20,Human
1919,1532,11,2,Human
1920,1535,4,20,Human
1921,1530,4,20,Human
1922,1538,4,3,Human
1923,1536,4,3,Human
1924,1538,11,5,Human
1925,1538,4,3,Human
1926,1538,4,3,Human
1927,1541,77,3,Human
1928,1545,17,5,Human
1929,1547,4,3,Human
1930,1545,4,3,Human
1931,1544,1,1,Human
1932,1552,24,1,Human
1933,1552,4,2,Human
1934,1554,57,20,Human
1935,1550,68,10,Human
1936,1559,8,10,Human
1937,1558,111,3,Human
1938,1561,4,3,Human
1939,1557,4,2,Human
1940,1566,112,10,Human
1941,1562,4,3,Human
1942,1563,47,3,Human
1943,1566,4,3,Human
1944,1564,4,3,Human
1945,1572,0,2,Human
1946,1583,1,1,Human
1947,1582,1,1,Human
1948,1579,13,4,Human
1949,1587,4,3,Human
1950,1588,113,10,Human
1951,1579,114,3,Human
1952,1585,4,2,Human
1953,1583,4,3,Human
1954,1592,42,9,Human
1955,1594,4,90,Human
1956,1588,115,2,Human
1957,1590,0,2,Human
1958,1589,16,4,Human
1959,1589,16,9,Human
1960,1599,0,2,Human
1961,1594,16,9,Human
1962,1596,4,3,Human
1963,1592,16,9,Human
1964,1599,17,5,Human
1965,1605,16,9,Human
1966,1605,16,103,Human
1967,1599,116,10,Human
1968,1604,16,4,Human
1969,1599,11,3,Human
1970,1603,11,20,Human
1971,1605,8,2,Human
1972,1602,4,3,Human
1973,1605,117,3,Human
1974,1611,11,20,Human
1975,1605,11,3,Human
1976,1609,11,20,Human
1977,1609,11,3,Human
1978,1615,11,3,Human
1979,1611,1,1,Human
1980,1614,11,3,Human
1981,1611,1,1,Human
1982,1615,11,3,Human
1983,1619,4,3,Human
1984,1623,11,3,Human
1985,1621,1,1,Human
1986,1617,0,2,Human
1987,1616,4,3,Human
1988,1619,118,10,Human
1989,1626,0,3,Human
1990,1627,119,1,Human
1991,1627,0,3,Human
1992,1628,1,1,Human
1993,1635,4,4,Human
1994,1637,98,2,Human
1995,1643,21,10,Human
1996,1649,21,9,Human
1997,1649,4,104,Human
1998,1645,1,1,Human
1999,1654,21,10,Human
2000,1651,21,9,Human
2001,1658,4,2,Human
2002,1657,21,10,Human
2003,1649,17,5,Human
2004,1660,21,4,Human
2005,1662,4,3,Human
2006,1659,8,98,Human
2007,1662,120,3,Human
2008,1661,17,16,Human
2009,1671,121,105,Human
2010,1674,11,4,Human
2011,1672,4,3,Human
2012,1671,53,3,Human
2013,1674,4,3,Human
2014,1679,17,5,Human
2015,1676,122,106,Human
2016,1686,0,2,Human
2017,1687,8,2,Human
2018,1685,16,71,Human
2019,1684,123,2,Human
2020,1681,16,10,Human
2021,1685,11,3,Human
2022,1687,16,107,Human
2023,1686,124,10,Human
2024,1699,125,3,Human
2025,1698,1,1,Human
2026,1699,21,21,Human
2027,1692,1,1,Human
2028,1703,21,10,Human
2029,1702,21,10,Human
2030,1702,16,10,Human
2031,1704,21,9,Human
2032,1714,0,2,Human
2033,1712,0,3,Human
2034,1708,40,9,Human
2035,1708,0,2,Human
2036,1709,126,108,Human
2037,1719,45,4,Human
2038,1712,123,2,Human
2039,1717,1,1,Human
2040,1722,127,10,Human
2041,1731,4,3,Human
2042,1733,4,3,Human
2043,1743,0,3,Human
2044,1744,128,9,Human
2045,1740,17,5,Human
2046,1750,4,3,Human
2047,1747,4,3,Human
2048,1749,4,3,Human
2049,1757,129,10,Human
2050,1748,4,3,Human
2051,1756,4,3,Human
2052,1758,16,5,Human
2053,1755,130,3,Human
2054,1756,4,3,Human
2055,1757,17,5,Human
2056,1764,11,4,Human
2057,1773,11,3,Human
2058,1770,16,55,Human
2059,1772,16,109,Human
2060,1781,4,20,Human
2061,1773,4,20,Human
2062,1774,11,3,Human
2063,1785,11,4,Human
2064,1784,11,3,Human
2065,1795,131,5,Human
2066,1785,17,108,Human
2067,1788,13,2,Human
2068,1800,0,3,Human
2069,1801,43,9,Human
